source,time,talker,text
iron-man-2008,,OBADIAH,DO YOU MIND? They go further up the stairs.
iron-man-2008,,OBADIAH,"Tony don’t be so naive -TONY -- naive? I was naive before, when I was growing up and they told me don’t ever cross this line, this is how we do business. In the meantime we’re double-dealing under the table. We don’t even deserve to represent the United States -OBADIAH -- Tony, you’re a child --!"
iron-man-2008,,TONY,"-- you don’t believe I can turn this company around, do you --?"
iron-man-2008,,OBADIAH,-- you’ve got about as much control over things as a child riding in the backseat of your father’s car with a red plastic steering wheel in your hand.
iron-man-2008,,TONY,Maybe I’ll just get out of the car.
iron-man-2008,,OBADIAH,"You’re not even allowed in the car. (then) I’m the one who’s filing the injunction against you. Tony is shell-shocked. Then, he goes after Obadiah. jostle and Obadiah backs off as Tony goes ballistic. paparazzi snap photos. They The"
iron-man-2008,,OBADIAH,"It’s the only way I could protect you. Aki (from earlier) and several Obadiah’s Men, smiling, but steely-eyed, step in to prevent Tony from following Obadiah to his waiting car. ) B. A107"
iron-man-2008,,TONY,(yelling after Obadiah) This is going to stop. CUT TO: B107
iron-man-2008,,NEW ANGLE - MINUTES LATER,"108 Pepper enters, regards the destruction, the massive hole in the ceiling, then Tony. He is stoic."
iron-man-2008,,PEPPER,Are you going to tell me what’s going on?
iron-man-2008,,TONY,(never looking at her) Get my house in Dubai ready. want to throw a party. I She’s flustered by his abrupt tone. Yes.
iron-man-2008,,PEPPER,"Mr. Stark. A109 EXT. DUBAI SKYLINE - ESTABLISHING (STOCK FOOTAGE) - DUSK A109 109 EXT. 109 TONY’S DUBAI VILLA - DUSK Festively lit up, music cranking. Expensive cars pulling up, valets scurrying. Beautiful people everywhere. A110 . INT. DUBAI VILLA - SAME TIME - DUSK A110 Tony weaves through glitzy guests, saying hello, shaking hands, slapping shoulders."
iron-man-2008,,TYCOON,Tony! You never said what is the big occasion?
iron-man-2008,,TONY,"Ever known me to need one? The Tycoon laughs, as Tony keeps moving. B110 EXT. TONY’S DUBAI VILLA - POOLSIDE - HOURS LATER - NIGHT B110 The party in full tilt now. Guests dancing everywhere, or splashing around in the pool. Tony moves along, arm-in-arm with two exotic beauties (DUBAI BEAUTY #1 & DUBAI BEAUTY #2). Pepper approaches him."
iron-man-2008,,PEPPER,Well you seem back in old form.
iron-man-2008,,TONY,"Life of the party -- isn’t that what everyone wanted? (then) Cue the fireworks in five, would you? Kinky! DUBAI BEAUTY #1 He stumbles towards the house with the two giggling women"
iron-man-2008,,PEPPER,Sure. (with edge) yourself. 110 Don’t hurt INT. MASTER BEDROOM - TONY’S DUBAI VILLA - MINUTES LATER - 110
iron-man-2008,,NIGHT,The Dubai beauties tumble onto the huge bed.
iron-man-2008,,TONY,"I’ll be right back. Why don’t you two...get started without me. They laugh and he checks his watch, then slips out a side door, instantly sober. 111 EXT. A. TONY’S DUBAI VILLA - POOLSIDE - MINUTES LATER - NIGHT 111 Guests congregate, watching the massive fireworks show. HISS and BOOM of launching and bursting rockets. The"
iron-man-2008,,NEW ANGLE - PEPPER,"Alone, staring off. She spots a streaking ‘rocket’, but unlike the others, it disappears without exploding. CLOSER - FIREWORKS: heavy concussion, lighting up the sky. A112 EXT. ."
iron-man-2008,,SKY - DAWN,A112 Tony flying against the backdrop of rising dawn. Peaceful. SMASH CUT TO: 112 EXT.
iron-man-2008,,GULMIRA - DAY,"A mortar explodes in our face. 112 Smoke drifts away revealing -- A terrified MOTHER and her FOUR KIDS huddled in a cave-like crawlspace. She doesn’t have enough arms to cover them all. THEIR POV - OF ‘ALLEY’ OUTSIDE: an abandoned industrial facility. GUNFIRE, SCREAMING. In the distance -Ragged tents and shanties are beset upon by black clad Irregular Forces, firing and burning and destroying. Soldiers toss grenades into rat holes. Hunter-killer teams fire at offscreen targets -- then smile with satisfaction. The oldest of the four kids in the crawlspace darts out into the alley, frantically calling -Arto!"
iron-man-2008,,KID,"ARTO! On his way back he’s surprised by a four man hunter-killer team. They shout at him to drop the puppy, but he won’t. The men cock their guns, briefly distracted by a strange rocket-streak in the sky. Never mind, they take aim on the boy, and are about to fire when -IRON MAN lands before them, slamming his fist to the ground in the classic Granov fist smash. With a single RT blast -The Soldiers are thrown fifty yards. Tony scoops up the Kid, with the barking mutt in his arms, and they take off."
iron-man-2008,,NEW ANGLE - CRAWLSPACE,"Iron Man drops down, delivering Kid and dog back to safety. The Kid, ignoring his mother’s protests, darts back out to watch Iron Man. He sees -A Soldier flying like a ragdoll from behind a heap of bricks. 112 . The Boy moves for a better view and sees Iron Man in full terrible glory, deflecting withering fire while laying waste to a cluster of militants with his fists and bursts of RT. Refugees slowly emerge from their cover, stunned to watch Soldiers retreating in fear. CUT TO: Raza, his wounds healed like papier-mâché, observing his retreating men from a command post. He grabs a rifle, steps through a building, and spots -Iron Man, in the distance, throwing a Soldier through a wall. Raza scrunches into nook, riveted."
iron-man-2008,,NEW ANGLE - IRON MAN,"Picks a Soldier up, who’s about to fire an RPG. palm to the man’s face. Holds an RT"
iron-man-2008,,SOLDIER,"(shuddering in terror) Geneva Convention! Article Three! Geneva Convention -Tony disarms the soldier, tosses him down. scrambles away for his life. The Soldier Suddenly Tony is jarred by a sniper’s bullet. INTERCUT - INT. TONY’S SUIT - SAME TIME A thermal silhouette of a rooftop sniper. “OUT OF RANGE” flashes. Tony fires RT, but CUT TO: Tony is hit again. He spots a Jeep wheel and grabs it. CUT TO: Calculations cascade across Tony’s display, culminating in a hyperbolic arc with a blinking target. CUT TO: Full view of Tony as he whips the wheel like a discus. CUT TO: . INT. CENTRAL AIR OPS CTR - EDWARDS AFB - SAME TIME - NIGHT 113 In the glow of consoles, and on huge SCREENS, Officers watch grainy satellite views of the action on the ground. SCREENS: A vague figure moving through the battle haze and smoke. Flying, blasting -- Insurgents fleeing. MAJOR ALLEN (50s) enters the CAOC, taking in the Images."
iron-man-2008,,MAJOR ALLEN,Are we in there?
iron-man-2008,,OFFICER,"Negative, it’s a local skirmish, green-on-green."
iron-man-2008,,MAJOR ALLEN,(scrutinizing the screens) Anyone want to tell me what the hell I’m looking at?
iron-man-2008,,OFFICER,"A drone? An advanced robotic? don’t know what it is, Sir. We"
iron-man-2008,,MAJOR ALLEN,"Get someone down here from Weapons Development -- now. 114 EXT. GULMIRA - SAME TIME - DAY 114 Emboldened Refugees emerge from hiding in droves, when -A tank shell blasts the building next to Tony. He staggers. The tank rolls towards him smashing makeshift hovels. Tony gets to his feet, squares off with the tank, its turret zeroing on him. CUT TO: 71A. 114 Tony’s H.U.D.: switching to a schematic overlay of the Starkdesigned tank. He identifies its weak spot, then -CUT TO: A forearm panel pops open on Tony’s suit, revealing a minimissile pod. He fires and -- ) . 114 A chain reaction, then -- The tank explodes, raining debris. Then -- Tony is surprised from behind. He whirls, brandishing his glowing palm. But it’s only -The little Boy from earlier, holding an apple out to him. musses the boy’s hair, waves and -Takes off. He The Kid watches in awe."
iron-man-2008,,ANGLE ON - RAZA,"Like a rat hiding in a crawlspace. He dials on a Sat-Phone, watching as Iron Man flies below the rafters."
iron-man-2008,,RAZA,(subtitled) Put me through to the boss.
iron-man-2008,,ANGLE ON - REFUGEES,"Cheering faces as Tony does a low pass over them, and climbs into the sky. The battlefield smolders below as Tony rises to the clouds. INTERCUT - INT. TONY’S SUIT - SAME TIME - DAY"
iron-man-2008,,TONY,"Jarvis, plot a course for home. INTERCUT - INT. CENTRAL AIR OPS CTR - SAME TIME - (NIGHT) Rhodey enters, pulling off his jacket. He paces past screens taking in the SAT-IMAGES of Iron Man’s assault on Gulmira."
iron-man-2008,,MAJOR ALLEN,"So what do we have here, Rhodes?"
iron-man-2008,,RHODEY,"I don’t think it’s Russian, or Chinese."
iron-man-2008,,MAJOR ALLEN,Then where did it come from?
iron-man-2008,,RHODEY,"(thinking, then--) Let me make a call. Rhodey punches a number on a console. pixellated images of destruction. 72A. All around him, CUT TO: An INCOMING CALL flashes up on Tony’s HUD. D.O.D. CALL."
iron-man-2008,,TONY,"(hesitates, then) Put it through, Jarvis. (listens) Yeah? CUT TO: Rhodey paces listening to the headset, away from the chaos."
iron-man-2008,,RHODEY,"Tony, it’s Rhodey. (then) hell’s that noise? TONY (O.S.) I’m in the convertible. best time -- What the Not the CUT TO: TONY’S SUIT RHODEY (O.S.) I need a quick ID. What do you know about un-manned combat robotics, with air-ground capabilities."
iron-man-2008,,TONY,"Never heard of anything like that. Why? CUT TO: CAOC, a TOPO MAP showing Iron Man’s “dot” about to cross a line."
iron-man-2008,,OFFICER,"UAV has entered the no-fly zone-RHODEY Because I think I’m staring at one right now, and it’s about get blown to Kingdom Come. 72B. ALARMS add to the frenzy of the control room. Rhodes!"
iron-man-2008,,MAJOR ALLEN,"You got something for me? TONY (O.S.) Uhh...’kingdom come’? CUT TO: Two USAF F-22 Raptors flash out of the clouds like sharks. CUT TO: TONY’S HUD: His ALARM SOUNDS, “PROXIMITY WARNING” FLASHES."
iron-man-2008,,TONY,This is my exit -- gotta go. CUT TO: 115
iron-man-2008,,SKY,"115 FRONTAL: we see Tony going turbo and rolling out of view in a treacherous bank. The F-22s curve expertly onto his tail. VIPER 1 (O.S.) Ballroom Control -- this is Viper 1 & 2 checking in. UAV is in sight. MAJOR ALLEN (O.S.) Viper: target at 330 for 10 miles. Tony screams past us, trying to outrun the pursuing jets. CUT TO: A116"
iron-man-2008,,CONTROL ROOM,"A116 The CAOC SCREENS now fill up with images from the belly-cams of the Raptors. The pursuit of Iron Man. Awe-inspiring. Officers react. Rhodey’s face. Holy shit. What is it? INTERCUT - INT. F-22 (viper 1) - FLYING - SAME TIME - DAY From behind the Pilot: as he fights to stay with Tony. 72C. A116 VIPER 1 Ballroom, contact appears to be an unmanned aerial vehicle-MAJOR ALLEN (O.S.) Ballroom copies, you are cleared to engage. The cockpit’s BITCHING-BETTY now speaks in a calm voice. Locked on! BITCHING-BETTY (O.S.) Locked on! CUT TO: Viper 1’s F-22 fires a SIDEWINDER MISSILE. CUT TO: Iron Man goes full tilt as the missile closes in fast. CUT TO: TONY’S HUD: a red dot moves across the center of his face. JARVIS (O.S.) Incoming Sidewinder in five... four...three...two... ‘COUNTER-MEASURES’ flashes on the screen. CUT TO: A hatch opens on the Iron suit. Chaff is released. CUT TO: The Sidewinder hits the cloud of chaff and -The missile detonates. The Raptors veer. Iron Man shoots from the fireball. Iron Man dives, rolls into dizzying evasive maneuvers. Pulling heavy Gs. The F-22s stay glued to his tail. CUT TO: HUD: Tony nearly blacks out as the G-Force Meter hits red. ) D. A116 JARVIS (O.S.) Sir, may I remind you that the suit can handle these maneuvers. You cannot. CUT TO: The F-22s now spray heavy cannon-fire in Iron Man’s path. Tracer rounds streak past Tony, exploding, hitting him, ricocheting off the armor. Tearing him up. TONY (O.S.) Jarvis -- AIR BRAKES! The brakes pop out from the suit and Tony instantly slams down to a quarter-speed. The jets blow past him. CUT TO: VIPER 1 That was not a drone. Viper 1, checking his scope. Nothing. VIPER 2 (O.S.) Where the hell is it? CUT TO: Rhodey, his wheels beginning to turn, stares at the belly-cam monitors. Nothing but sky and clouds. Then -OFFICER Lt. Colonel Rhodes, I have Tony Stark calling-RHODEY Put him through. The call clicks on Rhodey’s headset. Rhodey strains to hear. A low ROAR in the b.g. TONY (O.S.) Rhodey, I had Jarvis run a check. I might have some info on that UAV. A piece of gear like that might exist. Might definitely exist -Rhodey speaks low, away from the Major. ) E. A116"
iron-man-2008,,RHODEY,"Wouldn’t happen to be red and gold, would it? CUT TO: Viper 1&2 in close formation, searching, searching. begins to bank slowly, and coming into view -- Viper 2 Iron Man -- clinging to the underside of one of the Raptors. VIPER 1 (O.S.) Viper 2 -- he’s on your belly! Shake him! What--? VIPER 2 (O.S.) CUT TO:"
iron-man-2008,,CONTROL ROOM,ALLEN’s eyes go wide at the belly-cam images. The Iron suit hangs on for dear life as the Raptor tries to shake it. VIPER 1 (O.S.) Ballroom: that is definitely not a UAV.
iron-man-2008,,MAJOR ALLEN,"What is it then? VIPER 1 (O.S.) I think it’s...a Man, sir. PUSH IN: on Rhodey, as all the pieces click."
iron-man-2008,,RHODEY,"Son of a bitch. (then) Tony--! But the line is dead. CUT TO: Viper 2, frantic, looking out both sides of the cockpit, trying to spy Iron Man, shaking the jet harder. VIPER 1 (O.S.) Still there Viper 2. ROLL! ROLL! ) F. A116 Viper 2 works the stick, world becoming a centrifugal blur. CUT TO: Viper 2 engages in dangerous rolls. The horizon spins as Iron Man clings desperately for life. CUT TO: INSIDE SUIT: BUZZERS. WARNING LIGHTS FLASH: “POWER 28%”. JARVIS (O.S.) Sir: two minutes and there won’t be sufficient power to get home. CUT TO: Finally, Tony is jarred loose, tumbling and -Hits Viper 1’s tail-fin, shearing it off. out of control. I’M HIT! The jet careens VIPER 1 (O.S.) CUT TO: Inside Viper 1’s Raptor, spiraling crazily. Viper 1 pulls his EJECT and blasts out of the crippled jet. CUT TO: The sky, as we fall with Viper 1, his chute failing to open as he pulls the damaged lever. And he continues plunging, Earth and sky revolving like one. MAJOR ALLEN (O.S.) Viper 2, do you see a chute? Negative! VIPER 2 (O.S.) No chute, no chute-CUT TO: Iron Man zipping through the clouds. JARVIS (O.S.) Power critical, set course for home immediately. ) G. A116 But Tony dives, vortices curling off his feet as he pursues the tumbling pilot. VIPER 2 (O.S.) The UAV is going after him! attacking--! It’s CUT TO: Iron Man reaches the pilot, and they are face to face a split second, before he yanks the chute mechanism free and -The chute snaps open, yanking the pilot up and out of view. VIPER 2 (O.S.) GOOD CHUTE! GOOD CHUTE! You’re not gonna believe this, Ballroom... but that thing just saved his ass. Iron Man banks sharply, coming dangerously close to the ground. Viper 2 barrel-rolls onto his tail. CUT TO: Rhodey and Major ALLEN are glued to the SCREENS."
iron-man-2008,,MAJOR ALLEN,Viper 2: re-engage.
iron-man-2008,,RHODEY,-- WAIT --!
iron-man-2008,,MAJOR ALLEN,-- TAKE THE TARGET OUT!
iron-man-2008,,RHODEY,"Major, call off that Raptor. You don’t know what you’re shooting at."
iron-man-2008,,MAJOR ALLEN,"We’ll find out when recover the pieces. CUT TO: Viper 2’s Bitching Betty activates. BITCHING-BETTY (O.S.) LOCKED ON! LOCKED ON! Viper 2, staying with Tony in a barrel roll-) H. A116 VIPER 2 Ballroom: understand, you want me to engage the UAV? The Pilot’s finger hovers over the kill button. CUT TO: Copy."
iron-man-2008,,RHODEY,"Negative, Viper 2, disengage."
iron-man-2008,,MAJOR ALLEN,"It’s not your call. That thing just took out an F-22 inside a legal no-fly zone (then) Viper 2: you get a clean shot you take it. Rhodey’s eyes are locked on the screens. CUT TO: Viper 2 fires its missile. It races towards Iron Man. Evasive maneuvers, chaff released. Then the explosion -- way too close for comfort. Iron Man is thrown from the frame by the fireball. CUT TO: Iron Man’s “dot” vanishes from the screens. Viper 2."
iron-man-2008,,MAJOR ALLEN,"Can you confirm the kill? VIPER 2 (O.S.) I got him good. He went down, he was smokin’. But I cannot confirm. Rhodey reacts. 73. A117 116 XX/XX/07"
iron-man-2008,,TONY,"Get me home... 119 EXT. SNOW-COVERED WASTELAND - OUTSKIRTS OF GULMIRA - NIGHT 119 A few yurts. Raza’s bivouacked men lick their battle wounds. A devastated band. They grab their guns and stand-to as -A train of black Suburbans arrive. Private Security Guards exit and take up positions. Then -The scarred Raza saunters out of a yurt and goes to the lead Suburban. Its door opens and out steps -Obadiah Stane gazes about, unfazed, then -Welcome."
iron-man-2008,,RAZA,Obadiah assesses the scars on Raza’s face.
iron-man-2008,,RAZA,Compliments of Tony Stark. 79A.
iron-man-2008,,OBADIAH,"If you’d killed him when you were supposed to, you’d still have a face."
iron-man-2008,,RAZA,"You paid us trinkets to kill a prince. An insult, to me and the man whose ring I wear. CLOSE ON - RAZA’S RING: the familiar ten interlocked rings."
iron-man-2008,,OBADIAH,I think it’s best we don’t get him involved in this. (then) I’ve come a long way to see this weapon. Show me. Come.
iron-man-2008,,RAZA,"Leave your guards outside. 120 INT. -81. RAZA’S YURT - NIGHT 120 Obadiah enters and stares down, transfixed. STANE’S POV: THE REASSEMBLED GRAY ARMOR suspended on wires."
iron-man-2008,,RAZA,His escape bore unexpected fruit.
iron-man-2008,,OBADIAH,(as it dawns on him) ...so this is how he did it.
iron-man-2008,,RAZA,This is only a crude first effort. But he’s perfected his design-Raza hands grainy surveillance photos to Stane. CLOSE ON - VARIOUS PHOTOS: Iron Man wreaking havoc in Gulmira. Stane has seen the future. Tony’s crusty laptop. Then he looks down at -- The onion-skin schematics.
iron-man-2008,,OBADIAH,What’s this?
iron-man-2008,,RAZA,"The inside of Tony Stark’s mind. Raza arranges the schematics on a light board, and the sketches laid together become...Iron Man."
iron-man-2008,,RAZA,"Everything you will need to build this weapon. Obadiah is circling the armor now, taking it all in. sits and pours tea. Raza"
iron-man-2008,,RAZA,Stark has made a masterpiece of death. A man with a dozen of these could rule from the Pacific to the Ukraine. And you dream of Stark’s throne -- we have a common enemy. Now Stane pokes at the vacant hole in the chest plate. 80-81A. 120
iron-man-2008,,RAZA,"If we are back in business, I give you these designs as my gift. In turn, I hope you will repay me with a gift of iron soldiers. Obadiah smiles, places his hands on Raza’s shoulders, as if going to hug him in brotherhood."
iron-man-2008,,OBADIAH,"(in perfect Urdu) This...is the only gift you shall receive. Raza is strangely confused. from his ear. Paralyzed. Blood begins running And now, in Obadiah’s hand, we realize he’s holding a device. A sonic taser. Obadiah removes a pair of filtering ear-plugs as Raza crumples to the dirt."
iron-man-2008,,OBADIAH,"Technology -- (holds up the taser) it’s always been your Achilles Heel. Don’t worry, it’ll wear off in fifteen minutes -- but that’s the least of your problems. Obadiah removes Raza’s ring, studies it. exits-121 EXT. Then he turns and RAZA’S YURT - CONTINUOUS - NIGHT As he steps out of the tent, Obadiah sees -By the Suburbans, Raza’s men kneel, guns to their heads."
iron-man-2008,,OBADIAH,(to head guard) Crate up that armor and the rest of it. We TRACK WITH Obadiah as he passes Raza’s kneeling men.
iron-man-2008,,OBADIAH,Send them to their virgins. The SOUND of MACHINE GUN FIRE. Obadiah does not flinch. 124 . INT. PHIL COULSON’S OFFICE - DAY Phil Coulson at his desk. 124 He picks up the phone and dials.
iron-man-2008,,COULSON,"Ms. Potts. It’s Agent Coulson from the Strategic Homeland Inter-PEPPER (O.S.) Yes, I know. Unfortunately Tony is not going to be available to sit down with you for a while. Really?"
iron-man-2008,,COULSON,"And why is that? PEPPER (O.S.) He’s uh, there’s a...Tony won’t be-COULSON Maybe I can meet with you instead? INTERCUT - TONY’S LIVING ROOM - SAME TIME Why?"
iron-man-2008,,PEPPER,I don’t know anything. COULSON (O.S.) About what?
iron-man-2008,,PEPPER,About anything. There’s a BUZZ. Rhodey. Pepper eyes the security monitor and sees Pepper.
iron-man-2008,,RHODEY,It’s Rhodey.
iron-man-2008,,PEPPER,(pressing a button) Come in. COULSON (O.S.) I’d just like to ask you a few questions.
iron-man-2008,,PEPPER,"I’m really jammed right now. Booked solid for the next few weeks. I have to go. 82A. Rhodey enters, grim."
iron-man-2008,,COULSON,"Let’s just put something on the books. How about (checks his calendar) the twenty-eighth? Seven PM, at Stark Industries? Great."
iron-man-2008,,PEPPER,Perfect. Bye. She hangs up.
iron-man-2008,,RHODEY,How’s he doing?
iron-man-2008,,PEPPER,Not so good.
iron-man-2008,,RHODEY,I want to see him.
iron-man-2008,,PEPPER,"You can’t see him right now. Rhodey eyes the hole in the ceiling, worried now."
iron-man-2008,,RHODEY,"What the hell is going on here? (off her silence) Let me in there, Pepper. She faces off with him. Then allows him by."
iron-man-2008,,PEPPER,"You want to see him? Fine. what you’ve done to him. AA123 See INT. TONY’S BEDROOM - STARK ESTATE - MINUTES LATER AA123 Tony lies in bed, tethered to all sorts of medical equipment. Rhodey enters, stunned at Tony’s state. Pulls up a chair and sits. Tony drifts in and out of consciousness."
iron-man-2008,,RHODEY,Look at you...what were you thinking? 82B. AA123
iron-man-2008,,TONY,Weapons I built are being used to kill innocent people. Can’t let that happen anymore.
iron-man-2008,,RHODEY,You can’t go around and blow up stuff every time you see something you don’t like on TV. Yes I can.
iron-man-2008,,RHODEY,"You got lucky, next time they’ll blow you to pieces."
iron-man-2008,,TONY,"Next time, maybe I won’t play defense. Rhodey, floored, gets to his feet. Paces."
iron-man-2008,,RHODEY,"Does Pepper know about this? He nods, his eyes starting to flicker."
iron-man-2008,,RHODEY,You’ve put me in a tough spot here. What am I supposed to do?
iron-man-2008,,TONY,That’s up to you. I’ve made my choice -- I’m not going to sit on the sidelines anymore -- I’m going to fight for what’s right.
iron-man-2008,,RHODEY,Don’t you get it? us to decide. It’s not up to
iron-man-2008,,TONY,"That’s where you’re wrong... He drifts into unconsciousness. AB123 INT.SUB-BASEMENT PIPE ROOM - STARK INTERNATIONAL HQ - DAY AB123 Windowless and full of pipes. The Mark I armor, dissected into its pieces, hovers mid air, suspended by wires. 82C. AB123 Elite Engineers from the Stark empire are hard at work, milling and machining armored parts. Obadiah walks among them."
iron-man-2008,,OBADIAH,"Civilization, gentlemen, has been preserved by the right people having the right idea at the right time. You are shaping in your hands, this very moment, the future of this company, and this nation. But it is imperative this project remain data-masked, that it’s existence never leave these walls. Make no mistake -- this is a ‘tool’, that in wrong hands, could jeopardize civilization as we know it. Obadiah faces the Head Engineer."
iron-man-2008,,HEAD ENGINEER,"Give us full access to the Sampson Cluster, and we’ll have you a prototype in record time."
iron-man-2008,,OBADIAH,The Sampson’s yours. A123 EXT. We go 24-7.
iron-man-2008,,CAVE - AFGHANISTAN - DAY,"A123 Yinsen, framed by the mountains in the b.g., stares at us."
iron-man-2008,,YINSEN,"Are you on the right path? I don’t know...what does your heart tell you, Stark? HOLD on Yinsen, then -CUT TO: 123 INT. TONY’S BEDROOM - DAY 123 Tony waking up in his gilded bedroom, alone. He catches his own sad reflection in a mirror. IVs and machinery that PINGS and HISSES. Hooked up to A125 XX/XX/07"
iron-man-2008,,TONY,This device will hack into Stark Industries mainframe. I need you to go to there and retrieve all shipping manifests. * * * * *
iron-man-2008,,PEPPER,What are you doing? Absolutely not you should be in bed... * * *
iron-man-2008,,TONY,...they’ve been dealing weapons under the table and I’m going to stop them. * * * *
iron-man-2008,,PEPPER,Absolutely not. I’m not helping you with anything if you’re going to start this again. * * * *
iron-man-2008,,TONY,There is nothing else. There’s no art opening. There’s no benefit. There’s nothing to sign. There’s no decisions to be made. There’s the next mission and nothing else. There’s nothing except this. * * * * * * * I quit.
iron-man-2008,,PEPPER,* *
iron-man-2008,,TONY,Really? You stood there by my side when all I did was reap the benefits of wholesale irresponsibility and destruction and now that I’m trying to right those wrongs and protect the people I put in harms way you’re going to walk out on me. * * * * * * * * * 
iron-man-2008,,PEPPER,You’re going to kill yourself. can’t support that. 84A. D125 I * * *
iron-man-2008,,TONY,"So far so good. (beat) Pepper. I know what I have to do. I don’t know if I can, but I know in my heart that it’s right. And you do too. And I can’t do it without you. * * * * * * * * E125 INT. -86."
iron-man-2008,,SUB-BASEMENT PIPE ROOM - SAME TIME - DAY,"E125 * Obadiah, next to his Head Engineer. Behind them are the hulking steel legs of the Dynamo, extending out of frame. The sparks from a welding gun shower down."
iron-man-2008,,HEAD ENGINEER,There’s no technology that can power this thing.
iron-man-2008,,OBADIAH,"I told you, miniaturize the ARK reactor."
iron-man-2008,,HEAD ENGINEER,"I’m sorry, Mr. Stane, I’ve tried. What you’re asking for can’t be done."
iron-man-2008,,OBADIAH,Tony Stark was able to do it in a cave -- with a box of scraps.
iron-man-2008,,HEAD ENGINEER,"Well...I’m not Tony Stark. HOLD ON - OBADIAH: his mind churning something. 125 INT. HALLWAY - STARK INDUSTRIES - NIGHT 125 After hours, few people around. Pepper hurries down the dimmed main hallway of Stark Industries. Casting nervous glances back behind her. 126 INT. TONY’S OFFICE - MINUTES LATER - DAY 126 Pepper at Tony’s computer. She plugs in the hacking device (the size of a jump-drive) Tony gave her. MONITOR: the screen as the device starts hacking through Obadiah’s passwords, firewalls, security nets. She’s in. drive. She watches items scroll up from Obadiah’s hard MONITOR: Jericho Missile orders. Shipping manifests."
iron-man-2008,,PEPPER,Make a copy of everything-85-86A. 126 Schematics and blueprints. For sections of the Dynamo For the pipe room under the Ark Reactor.
iron-man-2008,,PEPPER,"What are you doing, Obadiah? She glances towards the door, thinking she heard something. Waits. Nothing. THE MONITOR: an icon now appears, with Arabic text underneath. An icon for a video clip. She double clicks, watches-MONITOR A grainy video clip opens: Tony, half-dead, tied to a chair. Raza and his henchmen behind him. It’s the ‘decapitation tape’ made in the cave months ago. She shakes her head, disbelieving."
iron-man-2008,,PEPPER,"Translate-CLOSE ON - MONITOR: as the clip plays, the translated text appears like subtitles: “Obadiah Stane, you have deceived us...the price to kill Tony Stark has just gone up...” Pepper, shell-shocked, gapes at the monitor. PEPPER’S POV: she looks up from the monitor to see Stane standing there in the doorway. She nearly leaps out of her skin."
iron-man-2008,,OBADIAH,What a nice surprise.
iron-man-2008,,PEPPER,"I...just wanted to get some of my personal stuff. (nods to the monitor) And my resume. In case. (grins) You know how I love job hunting. He circles around the desk and Pepper quickly changes screens, replacing the DOWNLOAD INDICATOR with GOOGLE."
iron-man-2008,,OBADIAH,How’s Tony? ) -86B. 126
iron-man-2008,,PEPPER,Honestly...I don’t know. me out. He’s shut
iron-man-2008,,OBADIAH,"You and everyone else. He circles her, picking up a photo on the desk of Tony. Pepper stiffens, flicks a glance at -The hacking jump-drive protruding. The WHIRR and GRIND of the hard drive as it copies Stane’s files."
iron-man-2008,,PEPPER,"This...thing between you, it’s hurting him. You’re the only real father Tony ever had. It would mean so much if you could just talk -OBADIAH (matter-of-fact) Tony’s imploding -- it’s unfortunate. (then) You should consider whether you want to take that ride with him."
iron-man-2008,,PEPPER,“Unfortunate?”
iron-man-2008,,OBADIAH,"You know I love Tony -- but this is business. We can’t save him, but we can save his legacy. She flashes to the download screen, “87%” completed."
iron-man-2008,,OBADIAH,"It’s tragic, but...Tony never really came home, did he? He circles behind her again, looking closely at the screen-again depicting Google ads."
iron-man-2008,,OBADIAH,"This company has a bright future, I’d like you to be a part of it. He smiles and touches her cheek. She shuts off the computer."
iron-man-2008,,OBADIAH,Tony doesn’t understand your value. He never did. ) -86C. 126
iron-man-2008,,PEPPER,Are you...offering me a job?
iron-man-2008,,OBADIAH,"Think about it. (then) Come on, I’ll walk you out. He takes her box of personal effects, waits for her. As she passes the computer, she snatches the jump drive out, palming it. A tense moment: did he see her? -88. 127"
iron-man-2008,,COULSON,"Miss Potts, did you forget our appointment?"
iron-man-2008,,PEPPER,No. Of course not. I’ve been very much looking forward to it. Let’s-(looks over her shoulder) -- why don’t we do this somewhere else? They push outside. Obadiah still watches from above. 135
iron-man-2008,,TONY,"What gives, Jarvis? JARVIS (O.S.) You have a visitor, Sir. Stane is here. 138 Obadiah INT. TONY’S LIVING ROOM - NIGHT 138 Obadiah holds a pizza."
iron-man-2008,,OBADIAH,"It’s UNOS. Four cheese. I just had it flown in from Chicago. Tony remains stoic. Obadiah puts the pizza down, crosses to Tony and hands him a letter."
iron-man-2008,,OBADIAH,"I’d like you to proof-read something for me. JARVIS (O.S.) Would you like me to spell-check it, Sir?"
iron-man-2008,,OBADIAH,Can you turn him off? All the way?
iron-man-2008,,TONY,"(as he scans the letter) Spin down Jarvis. Tony looks up from the letter, surprised."
iron-man-2008,,TONY,Your resignation.
iron-man-2008,,OBADIAH,You were right. It’s not my company -- not my name on the building. (MORE) 92A. 138 OBADIAH (cont'd) We were a great team...but I guess this is where our paths diverge. Tony hears a blip from the phone system.
iron-man-2008,,CLOSE ON - ANSWERING SYSTEM LCD,“INCOMING. PEPPER POTTS” appears. Tony looks to Obadiah. Pepper.
iron-man-2008,,TONY,I should take that.
